Unnamed: 0,Port(s),Protocol,Service,Details,Source
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2300-2310,udp,applications,Age of Empires III,Portforward
2,2310,"tcp,udp",sdclient,SD Client,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
16,2300-2399,udp,applications,Rakion,Portforward
17,2300-2400,udp,applications,Re-Volt,Portforward
18,2300-2400,udp,applications,Stronghold Crusader,Portforward
19,2300-2400,udp,applications,Total Annihilation,Portforward
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2311,tcp,trojan,Studio 54,SG
2,2311,tcp,trojan,[trojan] Studio 54,Trojans
3,2311,tcp,Studio54,[trojan] Studio 54,SANS
4,2311,"tcp,udp",messageservice,Message Service,IANA
5,2300-2400,udp,applications,Age of Empires II,Portforward
6,2300-2400,udp,applications,Alpha Centauri,Portforward
7,2300-2400,udp,applications,Chessmaster 8000,Portforward
8,2300-2400,udp,applications,Cossacks,Portforward
9,2300-2400,udp,applications,DirectX 7,Portforward
10,2300-2400,udp,applications,Enemy Engaged 2,Portforward
11,2300-2400,udp,applications,Flight Simulator 2000,Portforward
12,2300-2400,udp,applications,Flight Simulator 2002,Portforward
13,2300-2400,udp,applications,Freelancer Server,Portforward
14,2300-2400,udp,applications,Janes F-18,Portforward
15,2300-2400,udp,applications,MechCommander 2,Portforward
16,2300-2400,udp,applications,MSN Game Zone DX,Portforward
17,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
18,2300-2399,udp,applications,Rakion,Portforward
19,2300-2400,udp,applications,Re-Volt,Portforward
20,2300-2400,udp,applications,Stronghold Crusader,Portforward
21,2300-2400,udp,applications,Total Annihilation,Portforward
22,2300-2400,udp,applications,Warlords Battlecry,Portforward
23,2300-2400,udp,applications,Warlords Battlecry II,Portforward
24,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2312,"tcp,udp",wanscaler,"WANScaler Communication Service, registered 2006-11",IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2313,"tcp,udp",iapp,IAPP (Inter Access Point Protocol),IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2314,"tcp,udp",cr-websystems,CR WebSystems,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2315,tcp,applications,"IBM solidDB is vulnerable to a denial of service, caused by an error in the solid.exe database server. By sending specially-crafted TCP packets to TCP port 2315, a remote attacker could exploit this vulnerability to cause the service to crash.References: [BID-37053]",SG
2,2315,"tcp,udp",precise-sft,Precise Sft.,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
16,2300-2399,udp,applications,Rakion,Portforward
17,2300-2400,udp,applications,Re-Volt,Portforward
18,2300-2400,udp,applications,Stronghold Crusader,Portforward
19,2300-2400,udp,applications,Total Annihilation,Portforward
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2316,"tcp,udp",sent-lm,SENT License Manager,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2317,"tcp,udp",attachmate-g32,Attachmate G32,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2318,"tcp,udp",cadencecontrol,Cadence Control,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2319,"tcp,udp",applications,Dream Match Tennis,Portforward
2,2319,"tcp,udp",infolibria,InfoLibria,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
16,2300-2399,udp,applications,Rakion,Portforward
17,2300-2400,udp,applications,Re-Volt,Portforward
18,2300-2400,udp,applications,Stronghold Crusader,Portforward
19,2300-2400,udp,applications,Total Annihilation,Portforward
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2320,"tcp,udp",siebel-ns,Siebel NS,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2321,tcp,rdlap,RDLAP over UDP,SANS
2,2321,udp,rdlap,RDLAP,SANS
3,2321,"tcp,udp",rdlap,RDLAP,IANA
4,2300-2400,udp,applications,Age of Empires II,Portforward
5,2300-2400,udp,applications,Alpha Centauri,Portforward
6,2300-2400,udp,applications,Chessmaster 8000,Portforward
7,2300-2400,udp,applications,Cossacks,Portforward
8,2300-2400,udp,applications,DirectX 7,Portforward
9,2300-2400,udp,applications,Enemy Engaged 2,Portforward
10,2300-2400,udp,applications,Flight Simulator 2000,Portforward
11,2300-2400,udp,applications,Flight Simulator 2002,Portforward
12,2300-2400,udp,applications,Freelancer Server,Portforward
13,2300-2400,udp,applications,Janes F-18,Portforward
14,2300-2400,udp,applications,MechCommander 2,Portforward
15,2300-2400,udp,applications,MSN Game Zone DX,Portforward
16,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
17,2300-2399,udp,applications,Rakion,Portforward
18,2300-2400,udp,applications,Re-Volt,Portforward
19,2300-2400,udp,applications,Stronghold Crusader,Portforward
20,2300-2400,udp,applications,Total Annihilation,Portforward
21,2300-2400,udp,applications,Warlords Battlecry,Portforward
22,2300-2400,udp,applications,Warlords Battlecry II,Portforward
23,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2322,tcp,trojan,Backdoor.Shellbot [Symantec-2005-060316-4212-99],SG
2,2322,"tcp,udp",ofsd,ofsd,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
16,2300-2399,udp,applications,Rakion,Portforward
17,2300-2400,udp,applications,Re-Volt,Portforward
18,2300-2400,udp,applications,Stronghold Crusader,Portforward
19,2300-2400,udp,applications,Total Annihilation,Portforward
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2323,"tcp,udp",3d-nfsd,"Often used as alternate telnet port instead of 23 TCPPhilips TVs based on jointSPACE use port 2323 TCPHardcoded credentials in the Akuvox R50P VoIP phone 50.0.6.156 allow an attacker to get access to the device via telnet. The telnet service is running on port 2323; it cannot be turned off and the credentials cannot be changed.References: [CVE-2019-12327], [XFDB-164224]IANA registered for: 3d-nfsd",SG
2,2323,"tcp,udp",3d-nfsd,3d-nfsd,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
